history_date,entry_id,entry_name,entry_sink_value,entry_faucet_value
2024-04-03,149.0,SCC surcharge,-48173672956.0,0.0
2024-04-03,155.0,ESS Main Bank Autopayment,0.0,716538483450.0
2024-04-03,156.0,First Day ISK Bonus,0.0,183500000.0
2024-04-03,1000034.0,House of Records,0.0,91520843702.0
2024-04-03,1000054.0,Republic Security Services,0.0,58517882460.0
2024-04-03,1000082.0,Ministry of Internal Order,0.0,79230830696.0
2024-04-03,1000121.0,Federal Intelligence Office,0.0,71484045876.09
2024-04-04,-66.0,Structure Module (Market),-24200000000.0,10600000000.0
2024-04-04,-41.0,Planetary Industry (Market),-127320756.77,0.0
2024-04-04,-25.0,Asteroid (Market),0.0,5397570355.72
2024-04-04,-17.0,Commodity (Market),-17215805040.31,2149964190055.4
2024-04-04,-16.0,Skill (Market),-96251469270.0,0.0
2024-04-04,-9.0,Blueprint (Market),-138384053064.0,0.0
2024-04-04,-7.0,Module (Market),-7954640.0,0.0
2024-04-04,13.0,Office Rental Fee,-27095264098.0,0.0
2024-04-04,15.0,Repair Bill,-6288383580.0,4170465.0
2024-04-04,19.0,Insurance,-38241782671.0,135982288096.0
2024-04-04,26.0,LP Store,-429406744900.0,0.0
2024-04-04,27.0,Agent Location Services,-35735000.0,0.0
2024-04-04,33.0,Agent Mission Reward,-287995651.0,128633037713.0
2024-04-04,35.0,CSPA,-25501601.0,0.0
2024-04-04,39.0,Corporation Registration Fee,-803099600.0,631921000.0
2024-04-04,40.0,Corporation Logo Change Cost,-3200.0,0.0
2024-04-04,41.0,Release Of Impounded Property,-27883795.0,0.0
2024-04-04,46.0,Brokers Fee,-413923601310.0,0.0
2024-04-04,48.0,Alliance Registration Fee,-4000000000.0,2000000000.0
2024-04-04,49.0,War Fee,-2400000000.0,0.0
2024-04-04,50.0,Alliance Maintainance Fee,-820000000.0,0.0
2024-04-04,51.0,Contraband Fine,-969150.0,0.0
2024-04-04,54.0,Transaction Tax,-1377330602647.0,0.0
2024-04-04,55.0,Jump Clone Installation Fee,-2304900000.0,0.0
2024-04-04,56.0,Manufacturing,-277846256148.0,0.0
2024-04-04,57.0,Researching Technology,-2096348819.0,0.0
2024-04-04,58.0,Researching Time Productivity,-19168031104.0,0.0
2024-04-04,59.0,Researching Material Productivity,-35716813021.0,0.0
2024-04-04,60.0,Copying,-5974411643.0,0.0
2024-04-04,72.0,Contract Brokers Fee,-17172335796.0,0.0
2024-04-04,73.0,Contract Sales Tax,-13338045914.0,0.0
2024-04-04,80.0,Contract Brokers Fee (corp),-2286321206.0,0.0
2024-04-04,85.0,Bounty Prizes,0.0,1350771076139.0
2024-04-04,86.0,Advertisement Listing Fee,-268500000.0,0.0
2024-04-04,87.0,Medal Creation,-40000000.0,0.0
2024-04-04,88.0,Medal Issued,-100000000.0,0.0
2024-04-04,96.0,Planetary Import Tax,-1067467357.0,0.0
2024-04-04,97.0,Planetary Export Tax,-3931567475.0,0.0
2024-04-04,98.0,Planetary Construction,-15293985000.0,0.0
2024-04-04,99.1000125,Corporate Reward Payout (Sansha Incursions),0.0,432590707425.0
2024-04-04,99.1000137,Corporate Reward Payout (Pirate FOBs),0.0,100583645886.0
2024-04-04,99.1000298,Corporate Reward Payout (Triglavian Invasions),0.0,641427235918.1
2024-04-04,101.0,Bounty Surcharge,-662943944.0,0.0
2024-04-04,114.0,War ally contract,-20000000.0,0.0
2024-04-04,117.0,Security Processing Fee,-2597000000.0,0.0
2024-04-04,120.0,Industry Job Tax,-1205158183.0,0.0
2024-04-04,122.0,Infrastructure Hub maintenance,-42252000000.0,0.0
2024-04-04,123.0,Asset Safety recovery Tax,-65023037915.0,0.0
2024-04-04,125.0,Project Discovery reward,0.0,37568681626.0
2024-04-04,127.0,Reprocessing Tax,-1024451971.0,0.0
2024-04-04,128.0,Jump Clone Activation Fee,-10260900000.0,0.0
2024-04-04,135.0,Reactions,-68714505998.0,0.0
2024-04-04,141.0,Skill Purchase,-282006715250.0,0.0
2024-04-04,145.0,Hypernet Relay Tax,-137576176864.0,0.0
2024-04-04,147.0,Redeemed ISK token,0.0,3531210000.0
2024-04-04,149.0,SCC surcharge,-70773196975.0,0.0
2024-04-04,155.0,ESS Main Bank Autopayment,0.0,729017671402.0
2024-04-04,156.0,First Day ISK Bonus,0.0,219500000.0
2024-04-04,1000034.0,House of Records,0.0,80009539752.0
2024-04-04,1000054.0,Republic Security Services,0.0,58973005424.04
2024-04-04,1000082.0,Ministry of Internal Order,0.0,79432603679.0
2024-04-04,1000121.0,Federal Intelligence Office,0.0,73441290081.34
2024-04-05,-66.0,Structure Module (Market),-62600000000.0,18400000000.0
2024-04-05,-41.0,Planetary Industry (Market),-429973421.13,0.0
2024-04-05,-25.0,Asteroid (Market),0.0,2390071111.0
2024-04-05,-17.0,Commodity (Market),-13291652903.09,1658633177577.94
2024-04-05,-16.0,Skill (Market),-157891195710.0,0.0
2024-04-05,-9.0,Blueprint (Market),-141663712639.0,0.0
2024-04-05,-7.0,Module (Market),-8777560.0,0.0
2024-04-05,13.0,Office Rental Fee,-24541882782.0,0.0
2024-04-05,15.0,Repair Bill,-5817378747.0,6565609.0
2024-04-05,19.0,Insurance,-36081418476.0,117558508461.0
2024-04-05,26.0,LP Store,-441513341000.0,0.0
2024-04-05,27.0,Agent Location Services,-57100000.0,0.0
2024-04-05,33.0,Agent Mission Reward,-271534531.0,129232020531.0
2024-04-05,35.0,CSPA,-40586132.0,0.0
2024-04-05,39.0,Corporation Registration Fee,-641519800.0,495938000.0
2024-04-05,40.0,Corporation Logo Change Cost,-1900.0,0.0
2024-04-05,41.0,Release Of Impounded Property,-22884041.0,0.0
2024-04-05,46.0,Brokers Fee,-467822404564.0,0.0
2024-04-05,48.0,Alliance Registration Fee,-10000000000.0,6000000000.0
2024-04-05,49.0,War Fee,-1600000000.0,0.0
2024-04-05,50.0,Alliance Maintainance Fee,-1086000000.0,0.0
2024-04-05,51.0,Contraband Fine,-4512300.0,0.0
2024-04-05,54.0,Transaction Tax,-1420460496038.0,0.0
2024-04-05,55.0,Jump Clone Installation Fee,-2378700000.0,0.0
2024-04-05,56.0,Manufacturing,-299751112015.0,0.0
2024-04-05,57.0,Researching Technology,-3117854528.0,0.0
2024-04-05,58.0,Researching Time Productivity,-20680897517.0,0.0
2024-04-05,59.0,Researching Material Productivity,-57784931154.0,0.0
2024-04-05,60.0,Copying,-5760533212.0,0.0
2024-04-05,72.0,Contract Brokers Fee,-16250098557.0,0.0
2024-04-05,73.0,Contract Sales Tax,-14871684728.0,0.0
2024-04-05,80.0,Contract Brokers Fee (corp),-2502185128.0,0.0
2024-04-05,85.0,Bounty Prizes,0.0,1380894198409.0
2024-04-05,86.0,Advertisement Listing Fee,-265750000.0,0.0
2024-04-05,87.0,Medal Creation,-100000000.0,0.0
2024-04-05,88.0,Medal Issued,-540000000.0,0.0
2024-04-05,96.0,Planetary Import Tax,-1121032606.0,0.0
2024-04-05,97.0,Planetary Export Tax,-4084878379.0,0.0
2024-04-05,98.0,Planetary Construction,-15316540000.0,0.0
2024-04-05,99.1000125,Corporate Reward Payout (Sansha Incursions),0.0,425280277925.0
2024-04-05,99.1000137,Corporate Reward Payout (Pirate FOBs),0.0,95958237713.31
2024-04-05,99.1000298,Corporate Reward Payout (Triglavian Invasions),0.0,620183063087.79
2024-04-05,101.0,Bounty Surcharge,-566946187.0,0.0
2024-04-05,117.0,Security Processing Fee,-3697000000.0,0.0
2024-04-05,120.0,Industry Job Tax,-1573074558.0,0.0
2024-04-05,122.0,Infrastructure Hub maintenance,-42280000000.0,0.0
2024-04-05,123.0,Asset Safety recovery Tax,-89228454070.0,0.0
2024-04-05,125.0,Project Discovery reward,0.0,37238275338.0
2024-04-05,127.0,Reprocessing Tax,-1868372952.0,0.0
2024-04-05,128.0,Jump Clone Activation Fee,-10513800000.0,0.0
2024-04-05,135.0,Reactions,-66876560954.0,0.0
2024-04-05,141.0,Skill Purchase,-282768119400.0,0.0
2024-04-05,145.0,Hypernet Relay Tax,-160898012712.0,0.0
2024-04-05,147.0,Redeemed ISK token,0.0,3565037500.0
2024-04-05,149.0,SCC surcharge,-62485175965.0,0.0
2024-04-05,155.0,ESS Main Bank Autopayment,0.0,732749008583.0
2024-04-05,156.0,First Day ISK Bonus,0.0,253000000.0
2024-04-05,1000034.0,House of Records,0.0,79414145364.01
2024-04-05,1000054.0,Republic Security Services,0.0,63544414676.0
2024-04-05,1000082.0,Ministry of Internal Order,0.0,101708775214.0
2024-04-05,1000121.0,Federal Intelligence Office,0.0,78085189474.52
2024-04-06,-66.0,Structure Module (Market),-44900000000.0,26900000000.0
2024-04-06,-41.0,Planetary Industry (Market),-408321904.16,0.0
2024-04-06,-25.0,Asteroid (Market),0.0,4208275183.68
2024-04-06,-17.0,Commodity (Market),-13278317142.55,1681374338407.28
2024-04-06,-16.0,Skill (Market),-202927269780.0,0.0
2024-04-06,-9.0,Blueprint (Market),-190411483139.0,0.0
2024-04-06,-7.0,Module (Market),-10048750.0,0.0
2024-04-06,13.0,Office Rental Fee,-35695546416.0,0.0
2024-04-06,15.0,Repair Bill,-7970652457.0,38141825.0
2024-04-06,19.0,Insurance,-80912605565.0,199139677548.0
2024-04-06,26.0,LP Store,-611180792500.0,0.0
2024-04-06,27.0,Agent Location Services,-52876000.0,0.0
2024-04-06,33.0,Agent Mission Reward,-269252322.0,132840993860.0
2024-04-06,35.0,CSPA,-35008157.0,0.0
2024-04-06,39.0,Corporation Registration Fee,-587126600.0,443144600.0
2024-04-06,40.0,Corporation Logo Change Cost,-3900.0,0.0
2024-04-06,41.0,Release Of Impounded Property,-75001913.0,0.0
2024-04-06,46.0,Brokers Fee,-483541256284.0,0.0
2024-04-06,48.0,Alliance Registration Fee,-2000000000.0,0.0
2024-04-06,49.0,War Fee,-5500000000.0,0.0
2024-04-06,50.0,Alliance Maintainance Fee,-730000000.0,0.0
2024-04-06,51.0,Contraband Fine,-1884600.0,0.0
2024-04-06,54.0,Transaction Tax,-1510141746175.0,0.0
2024-04-06,55.0,Jump Clone Installation Fee,-2879100000.0,0.0
2024-04-06,56.0,Manufacturing,-295224886941.0,0.0
2024-04-06,57.0,Researching Technology,-3098509055.0,0.0
2024-04-06,58.0,Researching Time Productivity,-26848580401.0,0.0
2024-04-06,59.0,Researching Material Productivity,-57695955970.0,0.0
2024-04-06,60.0,Copying,-7820599372.0,0.0
2024-04-06,72.0,Contract Brokers Fee,-17830971785.0,0.0
2024-04-06,73.0,Contract Sales Tax,-14384207924.0,0.0
2024-04-06,80.0,Contract Brokers Fee (corp),-4224928500.0,0.0
2024-04-06,85.0,Bounty Prizes,0.0,1421177653972.0
2024-04-06,86.0,Advertisement Listing Fee,-341000000.0,0.0
2024-04-06,87.0,Medal Creation,-85000000.0,0.0
2024-04-06,88.0,Medal Issued,-1200000000.0,0.0
2024-04-06,96.0,Planetary Import Tax,-1065078825.0,0.0
2024-04-06,97.0,Planetary Export Tax,-4654277601.0,0.0
2024-04-06,98.0,Planetary Construction,-20101390000.0,0.0
2024-04-06,99.1000125,Corporate Reward Payout (Sansha Incursions),0.0,603110592426.65
2024-04-06,99.1000137,Corporate Reward Payout (Pirate FOBs),0.0,115939435927.0
2024-04-06,99.1000298,Corporate Reward Payout (Triglavian Invasions),0.0,645628387886.73
2024-04-06,101.0,Bounty Surcharge,-964970428.0,0.0
2024-04-06,117.0,Security Processing Fee,-3680000000.0,0.0
2024-04-06,120.0,Industry Job Tax,-2857547262.0,0.0
2024-04-06,122.0,Infrastructure Hub maintenance,-54782000000.0,0.0
2024-04-06,123.0,Asset Safety recovery Tax,-105704271866.0,0.0
2024-04-06,125.0,Project Discovery reward,0.0,39705041105.0
2024-04-06,127.0,Reprocessing Tax,-2130961493.0,0.0
2024-04-06,128.0,Jump Clone Activation Fee,-12303000000.0,0.0
2024-04-06,135.0,Reactions,-80382605923.0,0.0
2024-04-06,141.0,Skill Purchase,-369388184750.0,0.0
2024-04-06,145.0,Hypernet Relay Tax,-232833679110.0,0.0
2024-04-06,147.0,Redeemed ISK token,0.0,4187592500.0
2024-04-06,149.0,SCC surcharge,-60591471062.0,0.0
2024-04-06,155.0,ESS Main Bank Autopayment,0.0,713738185603.0
2024-04-06,156.0,First Day ISK Bonus,0.0,267000000.0
2024-04-06,1000034.0,House of Records,0.0,100951724797.0
2024-04-06,1000054.0,Republic Security Services,0.0,61872213846.0
2024-04-06,1000082.0,Ministry of Internal Order,0.0,108324546258.01
2024-04-06,1000121.0,Federal Intelligence Office,0.0,80828308890.67
2024-04-07,-66.0,Structure Module (Market),-30700000000.0,41000000000.0
2024-04-07,-41.0,Planetary Industry (Market),-217100290.12,0.0
2024-04-07,-25.0,Asteroid (Market),0.0,16994683796.72
2024-04-07,-17.0,Commodity (Market),-5910456548.83,1917317376937.36
2024-04-07,-16.0,Skill (Market),-177114827180.0,0.0
2024-04-07,-9.0,Blueprint (Market),-211375589382.0,0.0
2024-04-07,-7.0,Module (Market),-12085760.0,0.0
2024-04-07,13.0,Office Rental Fee,-20851062202.0,0.0
2024-04-07,15.0,Repair Bill,-6543282109.0,10667745.0
2024-04-07,19.0,Insurance,-40837705488.0,147335177225.0
2024-04-07,26.0,LP Store,-483171473400.0,0.0
2024-04-07,27.0,Agent Location Services,-43665000.0,0.0
2024-04-07,33.0,Agent Mission Reward,-292472710.0,143905401678.0
2024-04-07,35.0,CSPA,-44102309.0,0.0
2024-04-07,39.0,Corporation Registration Fee,-1190251200.0,1031871000.0
2024-04-07,40.0,Corporation Logo Change Cost,-3700.0,0.0
2024-04-07,41.0,Release Of Impounded Property,-12601688.0,0.0
2024-04-07,46.0,Brokers Fee,-472230544415.0,0.0
2024-04-07,48.0,Alliance Registration Fee,-21000000000.0,13000000000.0
2024-04-07,49.0,War Fee,-1700000000.0,0.0
2024-04-07,50.0,Alliance Maintainance Fee,-1614000000.0,0.0
2024-04-07,51.0,Contraband Fine,-32944171.0,0.0
2024-04-07,54.0,Transaction Tax,-1480650500437.0,0.0
2024-04-07,55.0,Jump Clone Installation Fee,-2672100000.0,0.0
2024-04-07,56.0,Manufacturing,-314368006570.0,0.0
2024-04-07,57.0,Researching Technology,-2892293249.0,0.0
2024-04-07,58.0,Researching Time Productivity,-40755303563.0,0.0
2024-04-07,59.0,Researching Material Productivity,-42073466899.0,0.0
2024-04-07,60.0,Copying,-6623473338.0,0.0
2024-04-07,72.0,Contract Brokers Fee,-21817271769.0,0.0
2024-04-07,73.0,Contract Sales Tax,-14563266685.0,0.0
2024-04-07,80.0,Contract Brokers Fee (corp),-2492279306.0,0.0
2024-04-07,85.0,Bounty Prizes,0.0,1549153538759.0
2024-04-07,86.0,Advertisement Listing Fee,-383500000.0,0.0
2024-04-07,87.0,Medal Creation,-40000000.0,0.0
2024-04-07,88.0,Medal Issued,-200000000.0,0.0
2024-04-07,96.0,Planetary Import Tax,-1159463725.0,0.0
2024-04-07,97.0,Planetary Export Tax,-4289225251.0,0.0
2024-04-07,98.0,Planetary Construction,-20972170000.0,0.0
2024-04-07,99.1000125,Corporate Reward Payout (Sansha Incursions),0.0,484671237375.88
2024-04-07,99.1000137,Corporate Reward Payout (Pirate FOBs),0.0,124181984955.0
2024-04-07,99.1000298,Corporate Reward Payout (Triglavian Invasions),0.0,561832549539.45
2024-04-07,101.0,Bounty Surcharge,-1156783327.0,0.0
2024-04-07,117.0,Security Processing Fee,-3038000000.0,0.0
2024-04-07,120.0,Industry Job Tax,-1383259154.0,0.0
2024-04-07,122.0,Infrastructure Hub maintenance,-43197000000.0,0.0
2024-04-07,123.0,Asset Safety recovery Tax,-124023468229.0,0.0
2024-04-07,125.0,Project Discovery reward,0.0,42372069898.0
2024-04-07,127.0,Reprocessing Tax,-1608858045.0,0.0
2024-04-07,128.0,Jump Clone Activation Fee,-11909700000.0,0.0
2024-04-07,135.0,Reactions,-88364493476.0,0.0
2024-04-07,141.0,Skill Purchase,-335088534950.0,0.0
2024-04-07,145.0,Hypernet Relay Tax,-247696748398.0,0.0
2024-04-07,147.0,Redeemed ISK token,0.0,4623037500.0
2024-04-07,149.0,SCC surcharge,-70946205232.0,0.0
2024-04-07,155.0,ESS Main Bank Autopayment,0.0,809325491827.0
2024-04-07,156.0,First Day ISK Bonus,0.0,326500000.0
2024-04-07,1000034.0,House of Records,0.0,92808421613.01
2024-04-07,1000054.0,Republic Security Services,0.0,56047582601.03
2024-04-07,1000082.0,Ministry of Internal Order,0.0,83856498343.0
2024-04-07,1000121.0,Federal Intelligence Office,0.0,70747041759.55
2024-04-08,-66.0,Structure Module (Market),-34200000000.0,23600000000.0
2024-04-08,-41.0,Planetary Industry (Market),-125824723.84,0.0
2024-04-08,-25.0,Asteroid (Market),0.0,7809237937.0
2024-04-08,-17.0,Commodity (Market),-13964960677.72,1644254401297.77
2024-04-08,-16.0,Skill (Market),-78618309310.0,0.0
2024-04-08,-9.0,Blueprint (Market),-231091393234.0,0.0
2024-04-08,-7.0,Module (Market),-9473290.0,0.0
2024-04-08,13.0,Office Rental Fee,-21574704277.0,0.0
2024-04-08,15.0,Repair Bill,-5598052070.0,8451441.0
2024-04-08,19.0,Insurance,-28232036464.0,101168932783.0
2024-04-08,26.0,LP Store,-701290370300.0,0.0
2024-04-08,27.0,Agent Location Services,-44706000.0,0.0
2024-04-08,33.0,Agent Mission Reward,-262114105.0,135295743531.0
2024-04-08,35.0,CSPA,-22398298.0,0.0
2024-04-08,39.0,Corporation Registration Fee,-593525800.0,462342200.0
2024-04-08,40.0,Corporation Logo Change Cost,-5000.0,0.0
2024-04-08,41.0,Release Of Impounded Property,-49152733.0,0.0
2024-04-08,46.0,Brokers Fee,-388697971526.0,0.0
2024-04-08,48.0,Alliance Registration Fee,-20000000000.0,16000000000.0
2024-04-08,49.0,War Fee,-4300000000.0,0.0
2024-04-08,50.0,Alliance Maintainance Fee,-808000000.0,0.0
2024-04-08,51.0,Contraband Fine,-888000.0,0.0
2024-04-08,54.0,Transaction Tax,-1266458604499.0,0.0
2024-04-08,55.0,Jump Clone Installation Fee,-2240100000.0,0.0
2024-04-08,56.0,Manufacturing,-276720030056.0,0.0
2024-04-08,57.0,Researching Technology,-2186081663.0,0.0
2024-04-08,58.0,Researching Time Productivity,-18822258043.0,0.0
2024-04-08,59.0,Researching Material Productivity,-35865981580.0,0.0
2024-04-08,60.0,Copying,-5469893323.0,0.0
2024-04-08,72.0,Contract Brokers Fee,-14923409294.0,0.0
2024-04-08,73.0,Contract Sales Tax,-13651359130.0,0.0
2024-04-08,80.0,Contract Brokers Fee (corp),-2925611695.0,0.0
2024-04-08,85.0,Bounty Prizes,0.0,1398808337147.0
2024-04-08,86.0,Advertisement Listing Fee,-362750000.0,0.0
2024-04-08,87.0,Medal Creation,-40000000.0,0.0
2024-04-08,88.0,Medal Issued,-145000000.0,0.0
2024-04-08,96.0,Planetary Import Tax,-846236336.0,0.0
2024-04-08,97.0,Planetary Export Tax,-4067378943.0,0.0
2024-04-08,98.0,Planetary Construction,-16727540000.0,0.0
2024-04-08,99.1000125,Corporate Reward Payout (Sansha Incursions),0.0,695622656776.5
2024-04-08,99.1000137,Corporate Reward Payout (Pirate FOBs),0.0,135550127365.03
2024-04-08,99.1000298,Corporate Reward Payout (Triglavian Invasions),0.0,652568963015.79
2024-04-08,101.0,Bounty Surcharge,-1157559123.0,0.0
2024-04-08,114.0,War ally contract,-10000000.0,0.0
2024-04-08,117.0,Security Processing Fee,-1937000000.0,0.0
2024-04-08,120.0,Industry Job Tax,-1450564541.0,0.0
2024-04-08,122.0,Infrastructure Hub maintenance,-34174000000.0,0.0
2024-04-08,123.0,Asset Safety recovery Tax,-68709329682.0,0.0
2024-04-08,125.0,Project Discovery reward,0.0,39889620664.0
2024-04-08,127.0,Reprocessing Tax,-1025030033.0,0.0
2024-04-08,128.0,Jump Clone Activation Fee,-9765000000.0,0.0
2024-04-08,135.0,Reactions,-60484229023.0,0.0
2024-04-08,141.0,Skill Purchase,-301962696100.0,0.0
2024-04-08,145.0,Hypernet Relay Tax,-186184183488.0,0.0
2024-04-08,147.0,Redeemed ISK token,0.0,3912975000.0
2024-04-08,149.0,SCC surcharge,-61831115199.0,0.0
2024-04-08,155.0,ESS Main Bank Autopayment,0.0,757648236562.0
2024-04-08,156.0,First Day ISK Bonus,0.0,227000000.0
2024-04-08,1000034.0,House of Records,0.0,76179509073.0
2024-04-08,1000054.0,Republic Security Services,0.0,57182715263.0
2024-04-08,1000082.0,Ministry of Internal Order,0.0,77536867904.0
2024-04-08,1000121.0,Federal Intelligence Office,0.0,78306107232.04
2024-04-09,-66.0,Structure Module (Market),-31200000000.0,13600000000.0
2024-04-09,-41.0,Planetary Industry (Market),-329592257.19,0.0
2024-04-09,-25.0,Asteroid (Market),0.0,3221790011.01
2024-04-09,-17.0,Commodity (Market),-12257349145.57,1377120947304.94
2024-04-09,-16.0,Skill (Market),-188658727860.0,0.0
2024-04-09,-9.0,Blueprint (Market),-231348147400.0,0.0
2024-04-09,-7.0,Module (Market),-8845660.0,0.0
2024-04-09,13.0,Office Rental Fee,-21020491423.0,0.0
2024-04-09,15.0,Repair Bill,-4550218025.0,28258662.0
2024-04-09,19.0,Insurance,-27298884497.0,89191182983.0
2024-04-09,26.0,LP Store,-429814192000.0,0.0
2024-04-09,27.0,Agent Location Services,-44587000.0,0.0
2024-04-09,33.0,Agent Mission Reward,-327527886.0,128846291337.0
2024-04-09,35.0,CSPA,-38191031.0,0.0
2024-04-09,39.0,Corporation Registration Fee,-777502800.0,638320200.0
2024-04-09,40.0,Corporation Logo Change Cost,-5900.0,0.0
2024-04-09,41.0,Release Of Impounded Property,-9050325.0,0.0
2024-04-09,46.0,Brokers Fee,-396177891280.0,0.0
2024-04-09,48.0,Alliance Registration Fee,-1000000000.0,0.0
2024-04-09,49.0,War Fee,-2700000000.0,0.0
2024-04-09,50.0,Alliance Maintainance Fee,-1050000000.0,0.0
2024-04-09,51.0,Contraband Fine,-13812240.0,0.0
2024-04-09,54.0,Transaction Tax,-1200710493958.0,0.0
2024-04-09,55.0,Jump Clone Installation Fee,-2176200000.0,0.0
2024-04-09,56.0,Manufacturing,-345491132578.0,0.0
2024-04-09,57.0,Researching Technology,-6110473839.0,0.0
2024-04-09,58.0,Researching Time Productivity,-50930200623.0,0.0
2024-04-09,59.0,Researching Material Productivity,-34257067255.0,0.0
2024-04-09,60.0,Copying,-5047062849.0,0.0
2024-04-09,72.0,Contract Brokers Fee,-14512200289.0,0.0
2024-04-09,73.0,Contract Sales Tax,-8332968912.0,0.0
2024-04-09,80.0,Contract Brokers Fee (corp),-2494924233.0,0.0
2024-04-09,85.0,Bounty Prizes,0.0,1446371309147.0
2024-04-09,86.0,Advertisement Listing Fee,-292750000.0,0.0
2024-04-09,87.0,Medal Creation,-65000000.0,0.0
2024-04-09,88.0,Medal Issued,-60000000.0,0.0
2024-04-09,96.0,Planetary Import Tax,-1089073281.0,0.0
2024-04-09,97.0,Planetary Export Tax,-4503304768.0,0.0
2024-04-09,98.0,Planetary Construction,-17331300000.0,0.0
2024-04-09,99.1000125,Corporate Reward Payout (Sansha Incursions),0.0,765247307175.07
2024-04-09,99.1000137,Corporate Reward Payout (Pirate FOBs),0.0,128103139682.06
2024-04-09,99.1000298,Corporate Reward Payout (Triglavian Invasions),0.0,555922671610.67
2024-04-09,101.0,Bounty Surcharge,-817100055.0,0.0
2024-04-09,117.0,Security Processing Fee,-2086000000.0,0.0
2024-04-09,120.0,Industry Job Tax,-3350122555.0,0.0
2024-04-09,122.0,Infrastructure Hub maintenance,-42609000000.0,0.0
2024-04-09,123.0,Asset Safety recovery Tax,-75239556003.0,0.0
2024-04-09,125.0,Project Discovery reward,0.0,40085045154.0
2024-04-09,127.0,Reprocessing Tax,-1414809983.0,0.0
2024-04-09,128.0,Jump Clone Activation Fee,-9618300000.0,0.0
2024-04-09,135.0,Reactions,-108874665488.0,0.0
2024-04-09,141.0,Skill Purchase,-260531122800.0,0.0
2024-04-09,145.0,Hypernet Relay Tax,-228333901000.0,0.0
2024-04-09,147.0,Redeemed ISK token,0.0,3651665000.0
2024-04-09,149.0,SCC surcharge,-53413552265.0,0.0
2024-04-09,155.0,ESS Main Bank Autopayment,0.0,767162773575.0
2024-04-09,156.0,First Day ISK Bonus,0.0,230000000.0
2024-04-09,1000034.0,House of Records,0.0,89253183584.0
2024-04-09,1000054.0,Republic Security Services,0.0,63633862803.08
2024-04-09,1000082.0,Ministry of Internal Order,0.0,86690176664.0
2024-04-09,1000121.0,Federal Intelligence Office,0.0,75042710180.61
2024-04-10,-66.0,Structure Module (Market),-42700000000.0,9300000000.0
2024-04-10,-41.0,Planetary Industry (Market),-200029150.62,0.0
2024-04-10,-25.0,Asteroid (Market),0.0,3165407476.64
2024-04-10,-17.0,Commodity (Market),-4981447393.87,1487552080302.6
2024-04-10,-16.0,Skill (Market),-132093823040.0,0.0
2024-04-10,-9.0,Blueprint (Market),-212754295188.0,0.0
2024-04-10,-7.0,Module (Market),-9393580.0,0.0
2024-04-10,13.0,Office Rental Fee,-28324398757.0,0.0
2024-04-10,15.0,Repair Bill,-5355797754.0,12199795.0
2024-04-10,19.0,Insurance,-33383005294.0,112120536240.0
2024-04-10,26.0,LP Store,-541090240800.0,0.0
2024-04-10,27.0,Agent Location Services,-37425000.0,0.0
2024-04-10,33.0,Agent Mission Reward,-232466827.0,127990610700.0
2024-04-10,35.0,CSPA,-46261559.0,0.0
2024-04-10,39.0,Corporation Registration Fee,-627121600.0,475140600.0
2024-04-10,40.0,Corporation Logo Change Cost,-3600.0,0.0
2024-04-10,41.0,Release Of Impounded Property,-29584194.0,0.0
2024-04-10,46.0,Brokers Fee,-314161953553.0,0.0
2024-04-10,48.0,Alliance Registration Fee,-9000000000.0,4000000000.0
2024-04-10,49.0,War Fee,-1700000000.0,0.0
2024-04-10,50.0,Alliance Maintainance Fee,-632000000.0,0.0
2024-04-10,51.0,Contraband Fine,-2227800.0,0.0
2024-04-10,54.0,Transaction Tax,-965617548632.0,0.0
2024-04-10,55.0,Jump Clone Installation Fee,-2451600000.0,0.0
2024-04-10,56.0,Manufacturing,-254810545957.0,0.0
2024-04-10,57.0,Researching Technology,-2264711848.0,0.0
2024-04-10,58.0,Researching Time Productivity,-28542952772.0,0.0
2024-04-10,59.0,Researching Material Productivity,-32574830721.0,0.0
2024-04-10,60.0,Copying,-5319210617.0,0.0
2024-04-10,72.0,Contract Brokers Fee,-14761506425.0,0.0
2024-04-10,73.0,Contract Sales Tax,-12832824266.0,0.0
2024-04-10,80.0,Contract Brokers Fee (corp),-2072528949.0,0.0
2024-04-10,85.0,Bounty Prizes,0.0,1431578901578.0
2024-04-10,86.0,Advertisement Listing Fee,-231250000.0,0.0
2024-04-10,87.0,Medal Creation,-35000000.0,0.0
2024-04-10,88.0,Medal Issued,-225000000.0,0.0
2024-04-10,96.0,Planetary Import Tax,-1063823820.0,0.0
2024-04-10,97.0,Planetary Export Tax,-4114296403.0,0.0
2024-04-10,98.0,Planetary Construction,-16566565000.0,0.0
2024-04-10,99.1000125,Corporate Reward Payout (Sansha Incursions),0.0,422615732975.79
2024-04-10,99.1000137,Corporate Reward Payout (Pirate FOBs),0.0,112058669882.22
2024-04-10,99.1000298,Corporate Reward Payout (Triglavian Invasions),0.0,632356657484.04
2024-04-10,101.0,Bounty Surcharge,-398390492.0,0.0
2024-04-10,114.0,War ally contract,-10000000.0,0.0
2024-04-10,117.0,Security Processing Fee,-2419000000.0,0.0
2024-04-10,120.0,Industry Job Tax,-1357875647.0,0.0
2024-04-10,122.0,Infrastructure Hub maintenance,-39970000000.0,0.0
2024-04-10,123.0,Asset Safety recovery Tax,-74554077500.0,0.0
